date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:11:44	29581/29581	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:41%20GMT	https://colorlib.com/polygon/gentelella/index.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/index.html	(from )
17:11:45	73/73	---MCZ	200	added ('OK')	text/plain	etag:W/%22526e4e2b-5e%22	https://colorlib.com/robots.txt		(from )
17:11:45	4606/4606	---MCZ	200	added ('OK')	image/x-icon	etag:W/%225dce9552-11fe%22	https://colorlib.com/polygon/gentelella/images/favicon.ico	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/images/favicon.ico	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:45	155758/155758	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-2606e%22	https://colorlib.com/polygon/vendors/bootstrap/dist/css/bootstrap.min.css	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/vendors/bootstrap/dist/css/bootstrap.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:45	29063/29063	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-7187%22	https://colorlib.com/polygon/vendors/font-awesome/css/font-awesome.min.css	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/vendors/font-awesome/css/font-awesome.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:45	1106/1106	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-5b2%22	https://colorlib.com/polygon/vendors/nprogress/nprogress.css	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/vendors/nprogress/nprogress.css	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:46	929/929	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-525%22	https://colorlib.com/polygon/vendors/iCheck/skins/flat/green.css	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/vendors/iCheck/skins/flat/green.css	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:46	5014/5014	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-1396%22	https://colorlib.com/polygon/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.3.4.min.css	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/vendors/bootstrap-progressbar/css/bootstrap-progressbar-3.3.4.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:46	621/621	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-26d%22	https://colorlib.com/polygon/vendors/jqvmap/dist/jqvmap.min.css	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/vendors/jqvmap/dist/jqvmap.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:46	6844/6844	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-20d2%22	https://colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.css	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/vendors/bootstrap-daterangepicker/daterangepicker.css	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:46	77650/77650	---MCZ	200	added ('OK')	text/css	etag:W/%225db19858-12f52%22	https://colorlib.com/polygon/build/css/custom.min.css	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/build/css/custom.min.css	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:47	4075/4075	---M--	200	added ('OK')	image/jpeg	etag:%225dce9555-fed%22	https://colorlib.com/polygon/gentelella/images/img.jpg	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/images/img.jpg	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:47	23392/23392	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:41%20GMT	https://colorlib.com/polygon/gentelella/index2.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/index2.html	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:47	25345/25345	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:41%20GMT	https://colorlib.com/polygon/gentelella/index3.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/index3.html	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:47	43932/43932	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:39%20GMT	https://colorlib.com/polygon/gentelella/form.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/form.html	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:47	69276/69276	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:38%20GMT	https://colorlib.com/polygon/gentelella/form_advanced.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/form_advanced.html	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:48	14167/14167	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:38%20GMT	https://colorlib.com/polygon/gentelella/form_validation.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/form_validation.html	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:48	23462/23462	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:39%20GMT	https://colorlib.com/polygon/gentelella/form_wizards.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/form_wizards.html	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:48	10881/10881	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:38%20GMT	https://colorlib.com/polygon/gentelella/form_upload.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/form_upload.html	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:48	22587/22587	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:38%20GMT	https://colorlib.com/polygon/gentelella/form_buttons.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/form_buttons.html	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:49	54340/54340	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:40%20GMT	https://colorlib.com/polygon/gentelella/general_elements.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/general_elements.html	(from https://colorlib.com/polygon/gentelella/index.html)
17:11:49	15294/15294	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:08:43%20GMT	https://colorlib.com/polygon/gentelella/media_gallery.html	C:/Users/ALTAY/Desktop/asdasd/colorlib.com/polygon/gentelella/media_gallery.html	(from https://colorlib.com/polygon/gentelella/index.html)
